BIOGRID_ID	IDENTIFIER_VALUE
122026	Q6PIW4
122031	B0I1T2
122034	Q9H2G4
122044	Q9H008
122054	Q9NSI8
122059	Q9HBI0
122077	Q9HC29
122098	Q32P28
122103	Q96T76
122105	Q96KC8
122109	Q8NG27
122113	Q9BVC4
122127	Q8N1W1
122132	Q9HAH7
122133	Q96BH1
122136	Q8NHY2
122137	Q8WVP7
122138	Q9C0E2
122140	Q9BRR9
122141	Q53T59
122142	Q9H6S1
122145	Q9H173
122152	Q96IK5
122154	Q9H2Y7
122163	Q8WWN8
122168	Q8NCE2
122169	Q6UWL2
122171	Q9NT62
122174	Q9H7L9
122177	Q9H6R6
122178	Q63HM2
122179	Q9GZN1
122206	Q9BXN2
122229	Q9H1A4
122232	Q9BQQ3
122237	Q9H9Q2
122260	Q8WU79
122261	Q9H7H0
122268	Q9H7B4
122274	Q9H0J9
122276	Q6ZN55
122277	Q70SY1
122278	Q96BU1
122281	Q49A88
122283	Q8NFI3
122287	Q96G75
122291	Q8TCT0
122292	Q8WTP8
122296	Q8TC07
122301	Q6P2H3
122302	Q9H8H2
122307	Q9H2C2
122313	Q9H0B6
122321	Q9H6S0
122328	Q96TA1
122331	Q9H816
122332	Q96AH0
122334	Q8N3J2
122336	Q9H5V8
122338	Q9BWT3
122341	Q9H2T7
122346	Q8TAD4
122350	Q6P1L8
122359	P82912
122362	P82675
122364	Q9NQ50
122366	Q9P0J6
122369	Q9Y3B7
122371	Q9BYD6
122389	Q9H9J2
122392	Q86UB9
122393	Q9H9V9
122394	Q8N9T8
122396	Q9BZI7
122401	Q68E01
122408	O95544
122415	Q53F39
122427	Q9HB20
122429	Q8IZ21
122432	Q8TBC5
122434	Q86V21
122442	P82930
122451	Q9BWS9
122455	Q96QG7
122461	Q96DC9
122465	Q9BWN1
122466	Q8N3J3
122467	Q9BWK5
122472	Q9BQB6
122473	Q9BQ61
122480	Q9BQ39
122489	Q9BPX7
122496	Q9BVQ7
122497	Q9H2J4
122520	Q9C0B1
122521	Q6UW63
122522	Q9H5J4
122531	Q9BV36
122532	Q9BQA1
122535	Q9BV10
122536	Q9BUY5
122541	Q9BUX1
122543	Q9H6J7
122554	Q5TEU4
122556	Q9BUR5
122562	Q96N66
122588	Q9BTD8
122591	Q6UXH1
122600	Q9BTV5
122612	Q5QP82
122655	P82970
122719	Q9H7F0
122723	Q8N5F7
122725	Q9HAB3
122729	Q8IZ52
122730	Q9HA77
122733	Q5T2E6
122734	Q969V5
122742	Q9BPY3
122743	Q7Z5B4
122747	Q9C0B7
122751	Q5TBB1
122753	Q96FL9
122757	Q5TC84
122764	Q0VDG4
122778	Q9BQ65
122779	Q6PJF5
122781	Q5T447
122784	A1A4S6
122788	Q96EW2
122789	Q659A1
122790	Q8IX18
122793	Q8N3A8
122825	Q5SY16
122826	Q8NBJ5
122827	Q8TE76
122831	Q96ER9
122834	Q9BZK7
122835	Q6PD74
122836	Q9H9H4
122841	Q6PJI9
122846	Q96I59
122849	Q9HA65
122862	Q9H936
122876	Q5TC63
122877	Q86UP3
122884	Q7Z406
122886	Q8N4N3
122891	P57764
122893	Q9H6U8
122898	Q8NEM2
122906	Q9NWH9
122908	Q9H9B1
122922	Q5SVZ6
122936	Q9H9V4
122939	Q1MSJ5
122941	Q8TBR7
122955	Q96GX1
122956	Q9NP73
122957	Q8N684
122967	Q6PJT7
122973	Q8NF37
122975	Q8TAW3
122976	Q9BTE3
122985	Q9BW27
122994	Q96QE3
122996	Q8TBK2
122998	Q96EI5
123002	Q9C093
123016	Q9H9P8
123019	Q6T4P5
123025	Q7Z2K6
123028	Q8TAP6
123031	Q8N4W6
123038	Q5T9L3
123045	Q9H410
123047	Q8TBM8
123052	A0AVF1
123053	Q7Z736
123054	Q9H668
123061	Q9H6T0
123062	Q9H7D0
123063	A5PLN9
123066	Q9H9A7
123067	Q9GZU8
123068	Q8NDX5
123069	Q9H8M7
123070	Q6AWC2
123072	Q14CX7
123074	Q8IWF2
123077	Q9GZP1
123080	Q96ME1
123098	Q5H9S7
123131	Q6NSJ5
123141	Q5D1E8
123144	Q96F86
123153	Q0P651
123155	Q2NKJ3
123157	Q8NFT6
123163	O15078
123164	Q6NXR4
123172	Q2TB90
123173	Q86XK2
123177	Q96JI7
123179	Q7Z3E5
123185	Q9GZZ1
123188	Q9BW92
123195	Q9H7D7
123201	Q8WV83
123205	Q9H8W5
123207	Q9BZQ6
123213	Q96JB5
123218	Q9H4I3
123236	Q9Y606
123240	Q9BZM5
123242	Q9H3Z4
123254	Q13057
123255	Q9GZS3
123257	Q9H2K2
123260	Q5ZPR3
123263	Q9BZV1
123268	Q7Z591
123277	Q9C0H2
123287	Q9BTF0
123288	Q8NCE0
123292	Q8TB68
123305	Q5TA50
123315	Q9C0F1
123318	Q8NEL9
123323	Q9BWW8
123333	Q9C0E8
123343	Q9H0C8
123350	O95528
123352	Q9H2D1
123354	Q96KA5
123499	Q9BVG9
123507	Q8TB96
123514	Q9H7E2
123520	Q96SY0
123521	Q96JG8
123523	Q96F44
123527	Q9GZM8
123530	Q9H568
123531	Q9H078
123545	Q6UN15
123548	Q9BTT0
123559	Q9NSV4
123562	Q7Z2T5
123567	Q96GC9
123583	Q96K19
123596	Q9BRZ2
123607	Q71SY5
123608	Q9H0F6
123617	Q9BPX5
123620	Q9Y4W2
123621	Q5T013
123627	Q96GS6
123629	Q96EE3
123643	Q9BRR6
123649	Q9H0C2
123650	Q9H0K6
123653	Q8NFV4
123659	Q8WW43
123660	Q9H1C3
123662	Q9BU89
123680	Q96JB2
123692	Q9HB09
123701	Q8NF64
123705	Q9H098
123714	Q8TF09
123715	Q9NP97
123717	Q9Y4G6
123730	Q96Q05
123735	Q86UX7
123744	Q9H1K4
123747	Q96J02
123755	Q86WA8
123760	Q9BQ04
123802	Q9H3E2
123803	Q9H3F6
123832	Q8NBS3
123840	Q8WUF8
123847	Q5VST9
123852	Q9BWT6
123859	Q9H0R4
123862	Q8N612
123874	Q96NW4
123876	Q9H0G5
123877	Q5FWF4
123891	Q96JW4
123903	Q5JTW2
123904	Q9H9J4
123906	Q969M1
123907	Q8TED0
123911	Q6UWZ7
123913	Q9H582
123917	Q9H7B2
123918	Q14865
123921	Q9H1I8
123936	Q8WVX9
123940	Q86TU7
123941	Q86UV5
123954	Q99666
123964	Q6Q0C0
123965	Q9H063
123973	Q9BV20
123986	Q9BTE7
123987	Q9BT92
123990	Q6YN16
123991	Q6PII5
123994	Q5T6V5
123998	Q9BY77
123999	Q9BSR8
124011	Q9BSD7
124016	Q8WYH8
124020	Q9BRX8
124028	Q9BRR3
124029	Q9BRQ6
124042	Q9BRA0
124052	Q8WZA0
124053	Q96D96
124061	P60002
124062	Q969S9
124065	Q8N6H7
124079	Q86YS3
124085	Q86TM6
124091	Q96JM7
124093	Q96JN0
124097	Q8IY92
124101	Q96EK7
124109	Q9UJA3
124137	Q9H492
124148	Q9BUF5
124158	O15417
124165	Q8NB14
124176	Q49A26
124185	Q86TC9
124187	Q9BYE0
124188	Q9BYI3
124189	Q8NFA0
124193	Q9BX69
124198	Q96T83
124221	Q7Z4V5
124238	Q70CQ3
124239	Q6P4F1
124254	Q9BSU3
124257	Q86Y97
124272	Q9BRD0
124278	Q8NAC3
124291	Q96IT1
124307	Q96II8
124308	Q53GT1
124309	Q8IUF8
124314	Q8N4T8
124320	Q53GL7
124333	Q8NFZ0
124336	Q8NBU5
124342	Q96ST8
124347	Q96K49
124353	Q969X6
124354	Q86VZ4
124362	Q96SK2
124364	Q96GX5
124370	Q96K21
124374	Q6QEF8
124382	Q8NAV1
124383	Q8IZW8
124384	Q0VF96
124388	Q969Z4
124407	Q7Z6J6
124418	Q96S82
124430	Q70EL2
124433	Q96D71
124439	O60814
124491	Q9C035
124497	Q5VSL9
124504	Q8N3F8
124511	Q9NSI2
124527	Q96N67
124531	Q9C099
124543	Q9C0D2
124544	Q9C0D4
124551	Q96RP9
124579	Q8TCS8
124582	Q8IZ07
124584	Q96EU6
124605	Q8NEY1
124617	Q5T3U5
124621	Q9H7P6
124622	Q8WZ60
124629	Q9BQT8
124640	Q96EX3
124648	Q9NSK0
124650	Q96DX4
124651	Q7L8W6
124665	Q969E8
124688	Q9P2N7
124692	Q5HY98
124693	Q96F63
124706	Q7Z2Z1
124718	Q8IV48
124728	Q5BJH7
124747	Q8N6M9
124754	Q6UWE0
124756	Q9BY50
124762	Q96GE4
124766	Q6P2P2
124775	Q6PJ21
124783	Q6P158
124787	Q8IVF7
124789	Q86TI2
124796	O95780
124803	Q96GP6
124811	Q9BU23
124817	Q5H9U9
124821	Q6AI12
124823	Q3KQV9
124836	Q5T8D3
124841	Q8N8A2
124847	Q9H3J6
124863	Q96IR2
124864	Q8IV01
124871	Q96MU7
124876	Q8TD19
124879	Q8WUX9
124881	Q32MK0
124888	Q96AA3
124896	P83436
124909	Q96HW7
124913	Q86UE4
124921	Q6JBY9
124923	Q68DH5
124932	A0AVI4
124938	Q96HR8
124944	Q96E11
124953	Q5M775
124960	Q7L9L4
124961	Q3ZCQ8
124964	Q9BQP7
124967	Q8IWE2
124968	Q96HH4
124969	Q8IXX5
124971	Q9BTV6
124974	Q8WUX1
124978	Q8NG08
124979	Q8TBC3
125001	Q6XQN6
125011	Q969P0
125026	Q6NXE6
125032	Q8WUS8
125037	Q96DN5
125041	Q86TJ2
125043	Q5JTD0
125050	Q8N392
125062	Q9H981
125073	O15409
125113	Q9P0S3
125114	Q8N138
125120	Q96C24
125179	Q96RS0
125185	Q9H6Z9
125193	Q96RF0
125200	Q8NBN7
125204	Q8WWB7
125205	Q3SY84
125208	Q96FK6
125218	Q96G28
125224	Q6P444
125225	Q96FF9
125230	Q969E2
125238	Q71RC2
125255	Q96GA7
125261	Q5T8I9
125264	Q9Y2Q1
125266	Q86UW9
125277	O43709
125311	P83111
125351	Q6KCM7
125352	Q8N1F8
125353	Q96RT8
125363	Q5VVJ2
125379	Q9BXW6
125384	Q96SU4
125408	Q8N884
125433	Q96EH3
125434	Q96PU4
125447	Q86TB3
125453	Q8TF46
125515	Q9BZQ8
125533	Q8N137
125534	Q5SQN1
125549	Q99490
125566	Q96QF0
125567	Q9Y2D8
125592	Q8TEW8
125598	Q8N2K1
125600	Q969J3
125618	Q8IV42
125621	Q6ZUJ8
125626	Q70Z53
125631	Q8NEN9
125638	Q9H4Y5
125645	Q6P4A7
125714	Q8N697
125728	Q8NHV4
125736	Q6ZN18
125766	Q8NDG6
125777	Q86SZ2
125782	Q96BZ4
125795	Q96NE9
125811	Q8TAM2
125824	Q86X40
125829	A2RU49
125836	Q96NB1
125858	Q86VM9
125873	Q96DH6
125874	Q9HBR0
125900	Q86YJ7
125901	Q8N370
125914	Q63HM1
125921	Q96C03
125928	Q6PI98
125929	Q8N584
125936	Q8IY67
125953	Q8IYI8
125956	Q8TAC2
125959	Q8IZ83
125963	Q86W25
125990	Q6NT55
126015	Q8N0Z8
126024	Q5TF58
126026	Q8N4M1
126031	Q5VWZ2
126049	Q8TBF2
126063	Q9NTQ9
126070	Q0VDD8
126089	Q6BAA4
126102	Q86VI3
126104	Q8IW93
126118	Q17R31
126171	Q9H490
126176	Q2WGN9
126188	Q86V40
126230	Q3KRA6
126237	Q6ZT12
126238	Q6PI47
126246	Q8WV99
126263	Q7Z6M4
126265	Q8TC57
126285	Q96PD2
126289	Q86W33
126327	Q96MM3
126328	Q6MZP7
126333	Q8N8J7
126362	Q7Z745
126372	Q8N9B5
126386	Q6P4H8
126387	Q96DG6
126392	Q8WVE6
126396	Q8NA72
126409	Q7Z6I8
126410	Q7Z6V5
126417	Q5T5C0
126419	Q8NI08
126421	Q96M98
126427	Q8IYS1
126453	Q8N434
126481	Q330K2
126482	Q96MH6
299834	Q6DKI7
299841	A6ND91
299847	Q5FWF7
299853	P62805
299866	Q5K130
299878	Q5K131
299911	Q5T870
300002	Q9Y4X1
126493	Q86UL3
306831	Q14943
307941	Q9NTU4
311393	Q9H6L2
313463	Q8WXE1
318199	Q8N2H4
319735	Q29983
325062	Q9UBD0
393487	Q8N4M7
394227	A8MUX0
396747	Q2L4Q9
419270	Q8IX94
534761	Q8WVH0
534762	P0C0P6
534771	Q6IPT4
534789	Q30KP9
534790	Q30KP8
534791	Q4QY38
534792	Q4LDR2
534793	A8MV81
534800	A6NH21
534803	Q4G0N7
534810	Q6ZNC4
534827	Q96T53
534961	Q2M3X9
534966	Q3I5F7
534980	A6NI47
535010	Q6ZNR0
535011	Q6WQI6
535021	Q8WTX7
535036	Q2VWA4
567392	Q19T08
567837	Q1W6H9
567977	A6NI03
126498	Q86SE5
568033	Q5VTM2
568101	P0CW23
568114	P0CI26
568124	P0CB47
126501	Q96BF6
568157	Q7RTU7
568253	F8WFD2
568253	E9PIF3
568253	Q9UND3
568266	E9PIF3
568266	Q9UND3
568295	A6NMK7
568370	Q6ZSG2
568395	P0C2L3
568408	C9JQI7
568424	Q71RC9
568548	Q7Z3B0
568554	B3EWG5
568554	B3EWG6
568554	B3EWG4
568554	B3EWG3
568604	A6NFK2
568613	A0PK05
568670	P0C2W7
568672	O94854
568694	A8K5M9
568729	B2RXH4
568735	P0C7T8
568744	Q5DT21
568761	Q5VXJ0
568764	Q5VXI9
568894	P0DH78
568930	O60290
568949	P0C7Q6
568953	I3L3R5
126540	Q8IW52
568963	Q96PG1
568980	F8WBI6
569064	Q3LI83
569073	Q3LI81
569090	P0DJD8
126552	Q5H9M0
569099	P0DJD7
569104	Q6ZT21
569105	A4FU28
569116	Q6UW01
569148	A6NCQ9
569149	Q8WXC7
569197	A6NKF7
569217	F2Z333
126589	Q5JSL3
569262	Q68DL7
569275	B3EWG5
569275	B3EWG6
569275	B3EWG4
569275	B3EWG3
569311	A6NFY7
569315	P0DKL9
569345	P0C851
569353	A6NGB9
569368	A6NNA5
569383	A1L190
569591	P59861
569674	Q9H2Z4
569685	Q96HG1
569729	A2BFH1
569766	Q6ZW35
569799	C9JDP6
569913	Q8N910
569917	A6ND36
569941	C9JFL3
569980	Q5JSS6
570026	A6NK89
570052	C9J202
570097	A8MZ36
570105	Q13066
570130	P0CL81
570130	P0CL80
570130	O76087
570130	P0CL82
570135	Q6ZST2
570145	A6PW82
570156	A0PK11
570168	Q6ZMN8
570187	F5H284
570232	P0C6S8
126619	Q9NW07
570397	A6NKL6
570429	A6NCW7
570450	Q5VT98
570456	A6NEK1
570722	P0DM35
570763	A6NI56
570785	Q6F5E7
570788	Q6UXP3
570806	A8MXT2
570889	B4DYI2
570902	Q5JQF8
570922	P0C7Q5
570940	A6NI87
571081	A8MZG2
571293	P0C7L1
571316	Q8N7S6
571322	A6NJJ6
571341	Q0Z7S8
571347	A6NFH5
571357	H3BNL1
571451	C9J302
571472	A6NGE7
571474	Q6UX82
571490	P0C263
571500	A6NDD5
571620	A6NP61
571638	P0DME0
571665	F5H4B4
571674	M0QZC1
571702	A6NKC9
571766	P0CW18
571767	Q6UXD1
571814	Q5T0Z8
571847	Q5RGS2
571873	E0CX11
571951	A8MV23
572061	P0DJH9
572083	A6NCL1
572084	C9J3V5
572129	A6NCL2
572270	E9PGG2
572922	B7ZBB8
573229	B7ZW38
573352	A8MUZ8
573352	P0CI00
574599	A6NCL7
126636	Q8TDX7
126665	Q8WY22
575504	A6NMD2
575511	P0C7U3
575543	Q96BR9
575555	Q86W67
575558	Q5T2P8
575558	P13928
575562	Q5VWK0
575596	A6NCK2
126679	A1Z1Q3
575632	Q9BYQ6
575652	Q5VUJ5
575657	P0CG36
575663	Q5JQC4
575684	P0C7U1
575692	Q68EN5
126715	Q14CN4
575724	P14598
575756	Q3SYB3
575769	Q6PDA7
575771	Q5VV16
575779	A6NM10
126752	P78324
575819	Q8TD33
575831	P47929
575836	Q9Y536
575839	Q8IWL2
122823	Q38SD2
575875	Q9ULZ0
575888	Q5W0B7
575914	A2BFH1
575920	Q71DI3
575922	A3QJZ6
575933	Q5VWM5
575950	A6NDK9
575951	P0CG33
575960	A6NDZ8
575961	A6NE82
575963	Q1AE95
575985	P0CG30
120256	Q5VW36
107188	P01031
576069	Q6P582
576089	O60844
576100	Q86X60
576309	P0CE72
576318	B4DXR9
576335	Q6DKI2
576337	Q5VWM1
576341	P22392
576379	Q8N967
576396	Q1A5X6
576410	A6NKN8
576546	Q9UBD0
122802	Q96SB8
122812	Q9H974
122816	Q8IXK2
122820	Q9C0D3
589425	I3L273
590706	H3BV60
593041	Q1L6U9
593098	Q9NQ55
593221	Q6FI13
593225	F8WCM5
593280	Q5TG92
593300	P04001
593305	A8MUP2
608244	Q9H0X6
608274	Q5VYP0
608281	Q16385
608299	Q7RTU4
608308	Q8NDB6
608337	Q9HC84
608345	Q5VU36
608350	A6NGC4
608376	A0PJZ3
608380	P0C7M4
608472	Q5JQC4
608478	Q5JQC4
608485	Q5JQC4
608498	Q5JQC4
608508	Q5JQC4
608511	Q5JQC4
608518	Q5JQC4
608526	Q5JQC4
608532	Q5JQC4
608549	P13928
608549	Q5VT79
608552	Q8NAP8
608554	Q8IVF1
608573	P0CV98
608573	Q01534
608628	B2RC85
608648	B1AL88
608656	Q9BYQ9
608671	Q96JG8
608686	P0C5Y4
608692	C9JC47
608698	P43362
608708	Q9BYT5
608727	Q3LI54
608746	A8MXZ3
117649	Q8NEZ5
117657	Q9UK99
117658	Q6NVY1
608771	Q9GZY0
608786	P59665
608789	O00110
608797	Q0WX57
608800	Q0WX57
608806	Q0WX57
608813	A8MUK1
608820	Q0WX57
608822	P0CW01
608822	P0CV99
608827	Q0WX57
608830	P0CW00
608832	Q0WX57
608846	Q0WX57
608890	Q5JXM2
608915	Q5SXM8
608917	O75920
608923	P0CJ92
609013	A6NNP5
609043	Q5VVM6
609078	Q5HYR2
609083	P0CK96
609116	Q9NS25
609133	Q9NS26
609153	E9PQR5
609159	E9PJ23
609165	Q4UJ75
609197	A6NHY2
609275	A8MTZ7
609336	B4DX44
609338	Q3SY89
609366	P0CH99
609427	Q2QD12
609432	A6NIM6
609465	H3BTG2
609491	Q9UFP1
609497	A6NIR3
609606	Q96QH8
609634	P41597
609637	P86478
609637	P86479
609637	P86481
609637	P86480
609637	P86496
609641	Q8IWL1
609643	P86478
609643	P86479
609643	P86481
609643	P86480
609643	P86496
609649	P86478
609649	P86479
609649	P86481
609649	P86480
609649	P86496
609653	P86478
609653	P86479
609653	P86481
609653	P86480
609653	P86496
609665	A6NNL0
609666	Q9ULZ0
609690	P0CG31
609732	Q02509
609756	Q9ULZ0
609760	Q96Q06
609785	C9J1S8
609809	Q9UEU5
609821	F2Z398
609823	A1L429
609829	A1L429
609832	A1L429
609841	Q9Y6R9
609843	A6NDE8
609848	Q6NT46
609859	Q8NHZ7
609874	Q09MP3
609914	Q9NWH2
121005	Q9NQX4
121004	Q9NPF5
609972	A6NEA5
609985	A6NEA5
610025	A6NEV1
610046	P0C7V5
610063	P0C221
610144	C9JN71
610156	Q6IEY1
610225	Q05DH4
610246	C9J7I0
610269	P0C7X1
610311	A4D126
610347	A6NL88
610358	Q502X0
610381	Q96FH0
610383	B4DS77
610395	B5MCN3
610440	B7Z6K7
610475	A6NNF4
610482	Q8NHV5
610500	A8MTA8
610518	B2RXF0
610637	A6NK06
610679	P0CB33
610778	Q6P1K8
610793	E2RYF6
611008	A6NJW4
611123	Q9BYR9
611123	P0C7H8
611561	Q6ZV50
612037	A6NGY3
612563	B2RXF5
612728	A8MVA2
612783	Q6PRD7
612785	Q538Z0
612840	Q00LT1
612854	Q6NUJ1
612864	A6NH52
612915	Q6UW78
755635	P0CL81
755635	P0CL80
755635	O76087
755635	P0CL82
755775	P0CAT3
755800	Q08ET2
755850	Q86W11
755858	Q9UEU5
755893	Q5T4T1
755923	P0C6A0
756056	A6NFY4
756071	P59773
756073	Q8NFU3
756076	Q86WV5
756078	B0FP48
121002	O15226
120999	Q9NPJ8
877828	O75373
933196	P0DMB2
933259	H3BQW9
933410	A6NLX4
933520	Q9BR46
933564	A6NCJ1
933663	P0C6T2
933891	Q5JSQ8
934015	A6NJI9
934106	H3BPM6
934125	H3BS89
934170	Q6ZV65
934215	Q7RTU0
934298	Q4G0S7
934596	P0CW27
934620	Q6ZR85
934641	E9PQX1
934722	J3KSC0
934747	A6NGB7
934805	B1ATL7
934819	Q8NCS4
934826	P0DJR0
934878	Q6ZNQ3
934928	P0C264
934966	H0UI37
934994	P0DI80
935003	A8MT33
935008	Q4VX62
935108	Q075Z2
935166	C9JTQ0
935242	Q3C1V1
935248	P0CG40
935384	P0DMB1
935384	E9PI22
935494	P0DJ07
935549	A6NMK8
935552	Q3LHN0
935725	A8MRT5
935800	P0CI00
935801	A1L429
935804	P0CG42
935830	A6NM45
936045	A6NKW6
936163	P0CJ78
936210	P0DMB1
936210	E9PI22
936220	Q30KQ2
936233	A6NCW3
936684	P0C870
936685	P0C869
936687	Q6UX52
936688	P0CG41
936688	Q8IX94
936700	B2CW77
936831	B3GLJ2
936857	B3KS81
936859	A6NGS2
936860	A6NHQ4
937002	Q96B49
937613	B7Z1M9
938496	A8MVX0
938508	B6SEH9
938509	Q02080
120979	A6NDN3
938528	P56277
938806	C9JJH3
938839	K7EIZ4
938840	C9JVI0
938888	A6NN14
938900	C9JLJ4
938946	A6NHS7
938988	D6RBQ6
939023	E5RG02
939025	D6R9N7
939060	H3BUK9
939065	D6RCP7
939102	D6RJB6
939139	D6R901
939143	H3BMG3
939174	D6RA61
939378	B4E2M5
939557	A8MYJ7
939945	Q3LI68
939981	Q3LHN1
939990	E9PKD4
940070	Q9H9K5
940142	P0CJ74
940343	Q9UBX2
940453	Q8WW34
940457	A6NGY1
940621	Q86YR6
940742	P0CV98
940742	Q01534
941018	Q8TEE9
941113	O15263
941286	Q86T29
941329	Q6ZMS7
942861	Q9H693
945166	E7ETH6
945184	P0C0L5
950460	Q9Y575
970651	Q9Y3B3
970651	Q86XR7
1147409	Q6UWS5
1147438	A6NGH8
1147683	A6NMA1
1147772	P86452
1148096	B9A064
1148098	D3W0D1
1148170	P0CJ68
1148171	P0CJ69
1148173	P0CJ70
1148181	P0CJ71
1148184	P0CJ72
1148185	P0CJ73
1148186	P0CJ75
1148187	P0CJ76
1148188	P0CJ77
1527806	H3BU77
1527813	Q9P0W5
1527884	P0DMQ5
1527942	H0YL09
1528139	E7EU14
1528140	P0DMC3
1528470	P0DJG4
1528515	F2Z3M2
1528660	A6NLF2
1528822	Q5JQC4
1528922	P0DKX4
1529096	F8W1W9
1529114	A8MTL3
1529152	P27144
1529240	P01909
1529260	O14603
1529293	O60449
1529294	P59998
1529295	Q8IYR6
1529298	Q96PK6
1529300	Q8N2Z9
1529306	Q9NX45
1529307	Q9Y3E7
1529310	O95925
1529312	Q7Z6K5
1529316	Q96P26
1529322	Q8NBE8
1529324	Q59H18
1529331	P18621
1529332	Q9GZN2
1529341	Q6P1K2
1529351	P49914
1529357	Q8N4A0
1529359	P26718
1529361	Q96D09
1529373	P57737
1529384	Q13360
1529397	Q8N8H1
1529403	P49356
1529408	E9PQ53
1529410	P35226
1529413	P41271
1529419	Q96BR1
1529420	Q96EF9
1529423	A8MX34
1529424	Q9H606
1529426	Q9H0Q3
1529428	Q6ZTI6
1529434	Q96ET8
1529617	Q9NYW8
1529622	P43359
1529623	Q9BWG6
1529628	Q9ULR0
1530105	Q6ZV65
1530199	Q0VF49
1530414	O76011
1530426	Q15486
1530759	Q96MC4
1530817	P0CAP1
3188904	O95073
3188911	P0DI83
3188944	P24462
3190352	E9PB15
3190353	Q9BTE6
3190396	P31941
3190427	H3BUK9
3190430	P0C7N4
3190447	P0C7N4
3190477	Q9H5L9
3190525	Q5H9J9
120968	Q9BY41
122592	Q6P1L6
3190555	Q6ZW35
3190570	Q9BYR0
3190572	P50391
3190575	Q7Z3S9
3190610	Q96HJ9
3190614	Q96I23
3190633	I6L899
3190644	P0DM63
3190644	E9PJI5
3190650	P0DM63
3190650	E9PJI5
120962	Q9NZ32
120960	Q9HC07
120844	Q9P209
122381	Q96Q40
120956	Q8WU90
120946	Q66LE6
3190773	P04001
3190786	Q6IPX1
3190786	Q6DHY5
3190804	Q01850
3190820	Q9NVU0
120717	P51805
120945	Q53QZ3
3190914	K9M1U5
3190931	Q8N328
3191596	A6NF36
3191614	H0YKK7
3191772	A6NDN8
3192087	B9A014
3192470	A8MW99
3192472	H3BNL8
3193482	P0DJD8
3193491	P0DMM9
3193491	P0DMN0
3193504	P62854
3193513	P16150
3193629	Q71RG6
3193696	Q8NG57
3193701	Q8NG57
3193712	C9J1S8
3193716	Q9NR80
3194050	Q9Y3D8
3194535	A6NEA5
3194602	B9A014
3194625	A8MWV9
3194678	Q8N0Y3
3194700	A6NNV3
3194770	Q6NSH3
3194793	Q9ULZ0
3194817	Q6NSH3
3194848	Q9ULZ0
3194990	A6NER0
3195118	O75144
3195221	Q9ULZ0
3195245	Q9ULZ0
3195303	B0FP48
3195348	Q6ZW35
120927	Q9Y4C1
3195446	P57053
3195599	Q9BQS2
3195755	P02489
3195866	Q14129
120906	Q8N5J2
3196107	Q9Y5P8
3196126	O75022
3196132	Q8NG57
3196174	Q96R45
3196225	O15482
3196228	Q8NHV5
3196304	Q9H3K6
3196315	Q6UWD8
3196446	C9J1S8
3196496	Q6ZW35
3196631	P49674
3196857	P34998
116671	Q8TEY7
119214	Q9NQQ7
119328	Q53GQ0
116870	Q8IWI9
115231	Q9UBG0
119035	P57058
121921	Q96CD2
122006	Q96P71
122106	Q9H5Q4
122259	Q9H1Z4
122403	Q9H4A3
122516	Q9BZE9
122519	Q86W50
122964	Q9GZZ9
120269	Q9NX61
124984	Q96G21
125021	Q8N4V1
125245	Q96EX1
125373	Q96PV6
125822	A2RTX5
125973	Q8WVP5
126190	Q8NFH5
126627	Q96FQ6
122599	P46736
106880	P61586
106884	P84095
109843	Q96PE3
109850	O15503
123733	Q9UJC5
123792	Q9BWT1
123815	O95772
121021	Q8IXQ5
121034	O14562
121110	O75346
121224	Q9NRZ7
124696	Q5VIY5
124715	Q96A05
124942	Q8TE99
114055	O75665
120580	Q8IX04
120623	Q96SI9
120834	Q96K12
120009	Q9NQI0
122143	Q9Y2N7
120747	Q9ULJ8
120919	Q96PN7
119613	Q8WUI4
120538	Q8TAT5
120293	Q9NX04
116059	Q8WUF5
115157	Q9BVL2
120458	Q9NVT9
120527	Q9H8S9
120592	Q9NUU7
118893	Q96T88
122115	Q8NHH9
122129	Q96CC6
122172	Q27J81
120719	Q6DT37
120882	Q9HBG6
122839	Q9H5H4
123018	Q86SQ9
122391	Q9H6R4
120627	Q9NUJ3
120890	Q9NUW8
121847	Q9P1F3
119959	Q9NQW6
121848	Q9NQL2
121903	Q9HC21
120792	O75400
122131	Q8WTT2
118026	Q86VD1
119516	Q9Y262
108062	Q16854
108063	Q9UBM7
123078	Q6J4K2
123140	Q8N2U9
123135	Q9H7Z7
123101	Q0P6D6
123079	Q9BZ23
116757	O43149
116775	Q9NZ52
115906	P49711
120478	Q9NVQ4
124694	Q8WTV1
119131	Q15738
120146	Q6ZNA4
117365	Q9H9E3
117390	Q6P1Q0
116077	Q9Y2K6
110053	P08729
110088	Q9NSB2
110090	O43790
124526	Q8WXE9
122501	Q9BQD3
122505	Q9BSV6
122508	Q9BVI4
122511	Q9BVK2
122533	Q9BV35
122537	Q71RG4
107312	Q13761
109646	O43837
110182	Q9Y5Q0
110181	Q6P1M3
119308	Q9UNX3
119326	Q9Y6H1
119327	Q9Y6G9
119025	Q96HE7
119029	Q96B97
107775	P16220
107720	P13073
107707	P21964
119365	Q9UII4
107595	P51788
107590	Q92572
118967	Q96IJ6
118965	Q9Y6I3
118960	Q9Y5W9
118953	O00418
110310	P27448
110319	P61244
117279	Q9BQE5
117291	Q9UET6
117294	Q9UBB9
